stronger,3,75.678,
sources,3,75.731,
soltas,3,75.785,
sleep,3,75.839,
several,3,75.893,
scraped,3,75.947,
research,3,76.001,
reason,3,76.055,
reality,3,76.108,
product,3,76.162,
primary,3,76.216,
predict,3,76.270,
pornography,3,76.324,
philosophy,3,76.378,
period,3,76.432,
percentage,3,76.485,
ourselves,3,76.539,
okay,3,76.593,
obviously,3,76.647,
number,3,76.701,
news,3,76.755,
negative,3,76.808,
nature,3,76.862,
nation,3,76.916,
most,3,76.970,
minute,3,77.024,
million,3,77.078,
mean,3,77.132,
mail,3,77.185,
made,3,77.239,
lose,3,77.293,
look,3,77.347,
long,3,77.401,
let,3,77.455,
learning,3,77.509,
learn,3,77.562,
kind,3,77.616,
itself,3,77.670,
its,3,77.724,
issue,3,77.778,
into,3,77.832,
increase,3,77.885,
incentive,3,77.939,
idea,3,77.993,
huge,3,78.047,
hoopers,3,78.101,
history,3,78.155,
hillary,3,78.209,
higher,3,78.262,
high,3,78.316,
help,3,78.370,
good,3,78.424,
god,3,78.478,
gave,3,78.532,
free,3,78.586,
factor,3,78.639,
examples,3,78.693,
exaggerating,3,78.747,
evidence,3,78.801,
everyone,3,78.855,
embarrassing,3,78.909,
effective,3,78.962,
economists,3,79.016,
economist,3,79.070,
done,3,79.124,
doing,3,79.178,
doesn,3,79.232,
curiosity,3,79.286,
country,3,79.339,
compare,3,79.393,
coming,3,79.447,
city,3,79.501,
cities,3,79.555,
change,3,79.609,
case,3,79.663,
care,3,79.716,
calm,3,79.770,
buy,3,79.824,
bowl,3,79.878,
best,3,79.932,
being,3,79.986,
behaviors,3,80.039,
again,3,80.093,
advertising,3,80.147,
ads,3,80.201,
written,2,80.237,
write,2,80.273,
wouldn,2,80.309,
working,2,80.345,
window,2,80.381,
weren,2,80.416,
went,2,80.452,
weeks,2,80.488,
ways,2,80.524,
watch,2,80.560,
war,2,80.596,
wanted,2,80.632,
wait,2,80.668,
voices,2,80.704,
views,2,80.740,
upon,2,80.775,
unprotected,2,80.811,
twitter,2,80.847,
twice,2,80.883,
turnout,2,80.919,
trying,2,80.955,
total,2,80.991,
tool,2,81.027,
together,2,81.063,
thanks,2,81.099,
team,2,81.134,
talks,2,81.170,
tack,2,81.206,
support,2,81.242,
such,2,81.278,
substantially,2,81.314,
substantial,2,81.350,
subconscious,2,81.386,
strategy,2,81.422,
stopped,2,81.458,
statements,2,81.493,
state,2,81.529,
starts,2,81.565,
staff,2,81.601,
square,2,81.637,
spent,2,81.673,
sort,2,81.709,
soldiers,2,81.745,
sold,2,81.781,
socially,2,81.817,
skills,2,81.852,
showed,2,81.888,
sexual,2,81.924,
sensible,2,81.960,
seemed,2,81.996,
seem,2,82.032,
seek,2,82.068,
secret,2,82.104,
ruby,2,82.140,
rose,2,82.176,
religious,2,82.211,
religion,2,82.247,
relationship,2,82.283,
reject,2,82.319,
refugees,2,82.355,
quote,2,82.391,
provoking,2,82.427,
project,2,82.463,
previous,2,82.499,
presidential,2,82.535,
predictor,2,82.570,
possibly,2,82.606,
possible,2,82.642,
points,2,82.678,
person,2,82.714,
per,2,82.750,
pennsylvania,2,82.786,
particular,2,82.822,
part,2,82.858,
parents,2,82.894,
paper,2,82.929,
outcomes,2,82.965,
orleans,2,83.001,
only,2,83.037,
oh,2,83.073,
off,2,83.109,
obsessed,2,83.145,
nobody,2,83.181,
next,2,83.217,
need,2,83.253,
near,2,83.288,
natural,2,83.324,
nasty,2,83.360,
mosque,2,83.396,
montage,2,83.432,
mo,2,83.468,
mississippi,2,83.504,
might,2,83.540,
michigan,2,83.576,
media,2,83.612,
math,2,83.647,
martin,2,83.683,
map,2,83.719,
making,2,83.755,
luther,2,83.791,
love,2,83.827,
looking,2,83.863,
london,2,83.899,
little,2,83.935,
listening,2,83.971,
listeners,2,84.006,
line,2,84.042,
likely,2,84.078,
liked,2,84.114,
learned,2,84.150,
large,2,84.186,
knows,2,84.222,
knew,2,84.258,
king,2,84.294,
kids,2,84.330,
khan,2,84.365,
judge,2,84.401,
jr,2,84.437,
john,2,84.473,
islamic,2,84.509,
internet,2,84.545,
instead,2,84.581,
instance,2,84.617,
insight,2,84.653,
implicit,2,84.689,
ignore,2,84.724,
honesty,2,84.760,
heterosexual,2,84.796,
heroes,2,84.832,
here,2,84.868,
heard,2,84.904,
half,2,84.940,
habit,2,84.976,
greg,2,85.012,
government,2,85.048,
gives,2,85.083,
given,2,85.119,
give,2,85.155,
frequency,2,85.191,
followed,2,85.227,
finding,2,85.263,
fewer,2,85.299,
fear,2,85.335,
facts,2,85.371,
explicit,2,85.407,
everything,2,85.442,
evening,2,85.478,
especially,2,85.514,
end,2,85.550,
encourage,2,85.586,
encounters,2,85.622,
embarrassed,2,85.658,
elections,2,85.694,
drop,2,85.730,
donald,2,85.766,
disturbing,2,85.801,
different,2,85.837,
desirability,2,85.873,
definitely,2,85.909,
dating,2,85.945,
curious,2,85.981,
couldn,2,86.017,
consulting,2,86.053,
considered,2,86.089,
confidence,2,86.125,
condition,2,86.160,
concluded,2,86.196,
compulsively,2,86.232,
compulsive,2,86.268,
complaints,2,86.304,
common,2,86.340,
clinton,2,86.376,
clearly,2,86.412,
chicago,2,86.448,
candidates,2,86.484,
came,2,86.519,
breastfeed,2,86.555,
bless,2,86.591,
bizarre,2,86.627,
bit,2,86.663,
billion,2,86.699,
became,2,86.735,
average,2,86.771,
attention,2,86.807,
athletes,2,86.843,
around,2,86.878,
argument,2,86.914,
areas,2,86.950,
anxious,2,86.986,
answers,2,87.022,
answer,2,87.058,
anonymous,2,87.094,
am,2,87.130,
always,2,87.166,
aggregate,2,87.202,
age,2,87.237,
afterwards,2,87.273,
advertised,2,87.309,
activity,2,87.345,
zero,1,87.363,
zakaria,1,87.381,
yourself,1,87.399,
wrote,1,87.417,
writing,1,87.435,
wow,1,87.453,
workers,1,87.471,
won,1,87.489,
within,1,87.507,
winning,1,87.525,
willing,1,87.543,
williams,1,87.561,
wikipedia,1,87.579,
wife,1,87.596,
whole,1,87.614,
while,1,87.632,
whereas,1,87.650,
whatnot,1,87.668,
western,1,87.686,
websites,1,87.704,
weapon,1,87.722,
waters,1,87.740,
water,1,87.758,
wasn,1,87.776,
wanting,1,87.794,
voted,1,87.812,
voice,1,87.830,
vocational,1,87.848,
virginia,1,87.866,
violent,1,87.884,
viewership,1,87.902,
victory,1,87.920,
via,1,87.938,
ventricle,1,87.955,
varies,1,87.973,
variations,1,87.991,
varian,1,88.009,
usually,1,88.027,
useful,1,88.045,
used,1,88.063,
urges,1,88.081,
upstate,1,88.099,
unusually,1,88.117,
unsettling,1,88.135,
university,1,88.153,
unity,1,88.171,
unique,1,88.189,
uniform,1,88.207,
undesirable,1,88.225,
underreported,1,88.243,
unacceptable,1,88.261,
uhhhhhh,1,88.279,
uh,1,88.297,
typical,1,88.314,
type,1,88.332,
twitches,1,88.350,
twitch,1,88.368,
turns,1,88.386,
try,1,88.404,
trust,1,88.422,
true,1,88.440,
tried,1,88.458,
trends,1,88.476,
treated,1,88.494,
travel,1,88.512,
transactions,1,88.530,
toward,1,88.548,
totell,1,88.566,
too,1,88.584,
tonight,1,88.602,
tone,1,88.620,
tolerance,1,88.638,
tiny,1,88.656,
thugs,1,88.673,
thrill,1,88.691,
thoughts,1,88.709,
though,1,88.727,
thomas,1,88.745,
thirty,1,88.763,
thesis,1,88.781,
thank,1,88.799,
tests,1,88.817,
terrorists,1,88.835,
terrorism,1,88.853,
terms,1,88.871,
terminations,1,88.889,
tend,1,88.907,
telescope,1,88.925,
teams,1,88.943,
teachers,1,88.961,
taxes,1,88.979,
tact,1,88.997,
syrian,1,89.015,
synths,1,89.032,
symonds,1,89.050,
surprised,1,89.068,
surge,1,89.086,
supposed,1,89.104,
suicides,1,89.122,
suffered,1,89.140,
subtly,1,89.158,
subject,1,89.176,
stupid,1,89.194,
stuffed,1,89.212,
studying,1,89.230,
studies,1,89.248,
struggling,1,89.266,
struggle,1,89.284,
strong,1,89.302,
stretch,1,89.320,
strength,1,89.338,
stranger,1,89.356,
stormfront,1,89.374,
storm,1,89.391,
stones,1,89.409,
steven,1,89.427,
steve,1,89.445,
stereotypes,1,89.463,
stephen,1,89.481,
step,1,89.499,
stayed,1,89.517,
stats,1,89.535,
stanford,1,89.553,
stand,1,89.571,
stakes,1,89.589,
spread,1,89.607,
sports,1,89.625,
spoken,1,89.643,
spicy,1,89.661,
speak,1,89.679,
southern,1,89.697,
south,1,89.715,
sound,1,89.733,
somehow,1,89.750,
societal,1,89.768,
smith,1,89.786,
small,1,89.804,
slowly,1,89.822,
slips,1,89.840,
skyscrapers,1,89.858,
skyrocketed,1,89.876,
sky,1,89.894,
skill,1,89.912,
site,1,89.930,
sister,1,89.948,
similar,1,89.966,
silence,1,89.984,
significant,1,90.002,
shows,1,90.020,
shown,1,90.038,
showing,1,90.056,
should,1,90.074,
shot,1,90.092,
shortly,1,90.109,
shocked,1,90.127,
shock,1,90.145,
shed,1,90.163,
she,1,90.181,
shared,1,90.199,
share,1,90.217,
shadings,1,90.235,
sexism,1,90.253,
seven,1,90.271,
sets,1,90.289,
set,1,90.307,
sermon,1,90.325,
seriously,1,90.343,
sense,1,90.361,
send,1,90.379,
sellable,1,90.397,
seeming,1,90.415,
secrets,1,90.433,
seconds,1,90.451,
seated,1,90.468,
searched,1,90.486,
scientist,1,90.504,
sciences,1,90.522,
says,1,90.540,
saw,1,90.558,
sample,1,90.576,
same,1,90.594,
salute,1,90.612,
sadiq,1,90.630,
sad,1,90.648,
ruthlessly,1,90.666,
runners,1,90.684,
rooftops,1,90.702,
role,1,90.720,
roberts,1,90.738,
road,1,90.756,
river,1,90.774,
rising,1,90.792,
rice,1,90.810,
rhythm,1,90.827,
revolutionary,1,90.845,
revolution,1,90.863,
reveals,1,90.881,
revealed,1,90.899,
reveal,1,90.917,
retrospect,1,90.935,
retired,1,90.953,
results,1,90.971,
responses,1,90.989,
responding,1,91.007,
researchers,1,91.025,
rescued,1,91.043,
reputation,1,91.061,
republican,1,91.079,
represent,1,91.097,
repeat,1,91.115,
removed,1,91.133,
relevant,1,91.151,
released,1,91.169,
relative,1,91.187,
related,1,91.204,
refinement,1,91.222,
recruited,1,91.240,
recent,1,91.258,
received,1,91.276,
reasons,1,91.294,
reasonable,1,91.312,
realize,1,91.330,
reading,1,91.348,
rate,1,91.366,
rap,1,91.384,
ramifications,1,91.402,
rage,1,91.420,
radical,1,91.438,
racists,1,91.456,
racehorse,1,91.474,
qur,1,91.492,
quite,1,91.510,
quit,1,91.528,
quickly,1,91.546,
query,1,91.563,
quadrupled,1,91.581,
putting,1,91.599,
put,1,91.617,
purchases,1,91.635,
publisher,1,91.653,
psychology,1,91.671,
proxy,1,91.689,
provocative,1,91.707,
protecting,1,91.725,
proposals,1,91.743,
proof,1,91.761,
promised,1,91.779,
prominent,1,91.797,
progress,1,91.815,
profile,1,91.833,
professor,1,91.851,
professional,1,91.869,
products,1,91.887,
produce,1,91.905,
problems,1,91.922,
problem,1,91.940,
private,1,91.958,
privacy,1,91.976,
princeton,1,91.994,
pregnant,1,92.012,
pregnancies,1,92.030,
preferences,1,92.048,
predisposed,1,92.066,
predicting,1,92.084,
potentially,1,92.102,
pornhub,1,92.120,
porn,1,92.138,
pond,1,92.156,
politics,1,92.174,
politicians,1,92.192,
political,1,92.210,
point,1,92.228,
please,1,92.246,
playing,1,92.264,
played,1,92.281,
plainly,1,92.299,
place,1,92.317,
piece,1,92.335,
pickles,1,92.353,
